8790 26251
2203 6378 812
2820 440 362
5999 5808 -841
6416 6560 -262
900 6866 -208
1783 5648 377
6873 5549 719
254 11 520
7424 5546 -197
8073 1982 -603
2337 6850 -172
2915 3007 235
4959 346 -503
1671 7118 195
5714 313 528
6670 5391 87
6413 1195 385
8667 2156 321
1377 4489 605
3679 889 -832
3370 4331 -215
652 4042 662
4808 842 441
3682 8331 298
4125 1110 484
7181 1003 -832
7312 3454 239
2074 5583 656
6710 3578 -896
2879 6442 -872
872 1564 936
8490 5972 -755
2860 5635 655
827 4450 -707
3543 7208 97
3937 3299 445
4605 8075 -924
5576 956 645
7150 5606 280
2665 6794 241
7641 1780 -525
3155 8614 -240
3831 2320 -344
299 5130 -131
6200 1597 -248
5603 7940 -513
3252 807 -736
7602 1196 -568
7177 5765 -295
2568 4774 -931
5131 3222 561
2466 6094 68
4371 7857 -113
5890 5032 960
5533 4564 -207
3052 6440 -602
2828 8500 189
2089 7792 326
143 5034 -964
8166 2057 882
1081 428 658
8444 1373 -7
910 8632 -557
7040 2541 -830
1106 5582 187
7844 523 316
1882 3897 -497
1973 6545 -675
6216 5335 -912
1463 5467 521
1928 7238 616
3917 7693 -64
6151 994 -820
1805 5642 259
2839 2125 620
5511 3662 -304
7692 998 -512
768 7161 508
4084 4338 125
4743 3043 202
3142 207 -137
3507 5771 -198
4357 2843 540
8389 8309 267
8120 4400 969
7504 205 -751
3363 8045 602
5321 2871 -34
1712 7200 533
876 2245 835
8054 2166 428
7105 7938 66
1456 6135 552
2242 5802 -610
247 3001 170
4868 8077 -705
1241 7827 890
2323 8754 483
3917 122 -564
8025 418 -302
1342 3535 533
4187 6191 185
3508 1849 -955
1863 7978 -391
2841 6394 -834
3281 8700 -755
3882 967 896
2427 2094 460
5180 1929 -356
2526 4004 -491
4620 3225 -637
3481 2605 -7
5482 2985 -671
682 79 1
6487 5486 781
7026 1424 -438
8218 6281 112
7249 488 145
8147 8526 639
5573 4885 954
8563 1413 -620
2182 3406 -611
3120 7070 -598
5377 8729 748
125 6699 183
3793 5691 499
5916 2586 527
8528 8008 -482
7826 1347 10
2441 6084 -243
3385 6154 871
2006 6361 -497
4577 787 547
7860 997 -839
2011 5875 990
1682 3690 -319
5395 6917 -802
3572 8360 927
6068 5674 527
1283 715 -340
6520 924 -616
3174 5541 -523
6737 3217 -631
7650 2559 -801
5664 1835 -572
1457 3197 -626
6100 3476 689
1588 2460 767
277 4531 471
4335 6215 922
5897 8159 983
5404 7499 -628
2201 1092 284
779 2015 -186
1367 2360 -82
6830 6944 592
7631 769 779
6113 3532 -592
5628 6964 -455
4839 4965 469
4379 235 -969
3424 7138 947
5891 5883 850
6561 163 558
5071 2391 -286
6592 8125 579
2603 2640 990
2255 3343 -595
1253 8715 213
6844 5154 902
7141 4244 -859
1142 7973 -168
5879 2768 -619
6191 2684 -714
8026 5498 -184
4956 7341 810
7995 8383 -76
2426 1133 -617
3007 6912 -96
1519 7715 696
2629 3216 -572
5473 1094 -42
543 6468 -776
7898 4135 -115
7613 3957 126
3550 1064 -409
4524 3733 -84
402 1894 443
1973 6469 509
1459 2020 -775
3915 6302 882
1352 614 183
7807 7600 940
7580 7599 467
6494 2707 616
8132 2896 273
8741 8135 833
3463 3724 -413
3085 6856 -420
2904 3337 426
6889 231 -886
1674 3555 -337
3215 4791 -217
3144 1643 -329
6486 1837 79
4982 1786 -543
2142 530 670
1081 2324 -948
8217 2365 -693
4638 5364 776
6588 7755 -163
8294 7837 597
4290 3057 -33
8456 5072 -89
2189 6334 -697
3305 1841 -897
8421 7183 -645
7399 3009 330
5904 898 120
7159 7793 -48
3106 3663 80
7732 2547 -354
1188 7881 171
3591 385 -184
1173 7763 -555
3426 233 -219
1161 3124 -306
3350 5855 331
2453 7618 -119
1929 5106 786
727 3736 -524
2359 7655 -386
6734 87 556
3906 8690 -918
8020 482 478
7457 1293 -219
5752 8463 -814
3700 5001 -833
4717 6523 117
1404 3812 447
1996 6127 -299
166 552 29
6551 6689 -541
242 7810 -979
1278 6004 -657
3458 8780 -953
4726 189 -21
8528 3856 -584
6088 3587 -319
4204 4798 636
6286 7757 -951
2499 3371 172
8481 3586 692
6575 1870 -46
2390 6750 -413
1088 3402 272
6778 1261 948
6085 4502 -874
2784 5185 -667
3671 5221 -761
3866 2794 -882
4102 6357 -205
3424 4925 -32
6742 5406 2
5410 7199 -556
4409 6372 -931
7226 134 -833
7478 7614 399
5989 8657 719
608 6462 -109
707 63 783
1006 8205 -208
6259 8320 341
2886 2923 -246
4412 8104 -452
2463 7698 999
7871 6991 -439
7187 3010 918
2880 5095 965
949 3235 139
6807 2742 45
7354 4326 -948
869 4197 187
8581 8596 415
4639 2591 321
5948 2939 969
7548 1815 109
2903 8168 -225
3134 1326 278
188 1469 921
4090 5594 867
6152 4118 -782
3819 3510 123
2020 4314 896
4246 6861 162
8622 714 309
3833 5191 788
1448 2513 -818
6797 1490 518
6466 3874 859
4617 1927 -666
3960 8434 910
6018 8721 -154
6818 3978 -488
6928 176 737
8001 4403 944
4802 5440 -973
5441 4828 103
7926 3168 -415
6568 7368 -712
5509 3671 646
5219 4525 -85
3394 6621 -683
2596 4214 507
3221 3218 316
4013 5940 -60
3902 3595 -469
7689 7548 964
3169 6366 928
5997 3789 -454
5753 997 230
2153 5105 727
5615 8421 -238
7131 3320 523
2388 5850 152
892 2557 236
359 8441 23
4572 5450 -880
186 8456 606
3930 142 -403
2579 2332 -609
2422 6336 462
2897 6017 -523
6284 8482 265
2568 7205 -444
3050 4252 -380
3973 5856 -156
2760 8269 245
3842 763 -387
2851 2465 -530
1715 2815 576
4023 7253 -889
2326 4415 -397
6494 2830 -703
1806 8356 -137
478 1143 984
956 2219 373
8252 8667 -297
2491 2998 682
8090 4631 -448
2165 4184 -241
3955 2675 110
5440 3625 132
8399 7441 872
8032 345 762
4630 5523 -519
76 5630 757
6216 5223 367
3539 4131 346
5505 2399 723
3694 362 -165
3682 2847 -665
3272 3778 -217
3816 8764 921
8394 5452 -373
6166 3204 -966
3506 4079 475
3892 4591 808
5149 707 958
7988 5822 853
5782 3034 -913
371 4794 -971
2841 1183 -591
7832 8268 -783
5122 457 -306
7101 5320 145
7256 4493 739
2261 6350 -29
4982 8505 880
3962 8564 385
4993 2103 277
6948 4611 553
7270 525 632
2471 6104 453
1977 7537 19
5225 7348 -650
4559 4098 362
1364 1770 270
161 7783 797
6452 3712 -242
4783 4920 -761
7083 758 679
2890 1841 41
399 6181 -222
6334 3049 679
778 5365 192
5476 2170 -940
1576 5532 -692
625 686 -24
6291 5244 -67
6806 6222 -357
7855 1286 -417
4858 5011 676
1249 6404 -112
3024 795 -337
5352 381 638
7162 6378 -498
2058 6892 298
2940 8417 839
1706 8192 -564
6032 171 -382
6167 499 90
8086 7326 332
2868 2708 -30
3573 4488 -182
5839 6823 801
6024 6713 -97
3500 6107 -568
6486 7303 -471
2848 7925 623
3578 8049 646
3276 3550 710
7517 7634 -129
1541 7000 -940
1749 6669 -522
1363 4483 -276
7859 5501 -916
1846 5503 410
7784 636 -491
5505 8159 770
3702 874 496
23 8244 805
715 1585 4
1468 7927 832
5514 3009 -668
68 1825 771
5022 4827 283
2817 8378 690
3950 1677 -69
427 312 675
2231 2430 323
8196 1615 179
8659 4402 946
255 3314 328
5396 4303 860
2516 4482 -822
7276 8182 866
2484 4727 -990
417 590 794
3422 7110 607
1558 3193 -906
2660 8415 63
3146 6840 -2
380 5858 -574
6362 3567 181
6034 5252 -815
6404 6133 191
5901 8115 131
3005 1084 -170
5213 7892 -351
4917 8100 876
7045 7289 -446
433 4127 680
8561 6188 -937
8059 8147 -721
5245 3773 -740
225 4417 585
203 4749 -842
3337 691 704
5547 107 -941
2667 3202 611
1477 739 -140
6076 925 -722
7018 2550 -114
1986 2816 864
3430 5300 -426
5470 5723 -927
7826 2469 877
6243 1132 480
6367 3616 -57
8615 6677 257
1993 3796 731
2751 93 877
3708 7479 712
4743 1905 -181
3485 3950 855
377 1546 966
6922 2733 -954
6649 8218 -85
5540 2463 -160
3766 3872 942
1513 4081 949
8238 2962 780
6398 4107 81
6733 7942 985
5952 3941 -285
791 6970 591
1850 8345 -611
8476 3670 -463
6323 7562 -395
4146 1923 -173
3550 2030 254
8635 8776 427
1616 7559 -903
7038 6747 548
3221 1921 -365
7757 836 392
660 1703 -115
61 6599 100
219 7360 876
8668 7783 324
3578 3673 380
3839 7549 592
7994 2139 674
5784 205 -384
1353 3290 235
5761 3308 348
1493 6280 632
422 36 432
7668 6037 280
3440 924 612
8314 8744 -269
6395 7928 930
7323 4836 588
3880 6282 -73
2427 4796 424
1410 7473 333
8281 3644 -940
7472 7675 -983
6055 6677 -610
6686 5673 731
4979 4034 -323
3127 2481 191
3874 3615 -609
1155 7896 481
7010 6075 -120
553 5819 358
2981 5345 -198
2721 3777 463
4644 4358 -660
7510 7482 -165
2708 5676 204
1795 3364 -348
7870 1894 976
6858 357 -156
157 8531 562
5018 1474 276
1483 7213 381
761 2136 419
4467 1187 -935
5068 6966 258
1143 6706 807
4597 6257 -59
3870 4888 791
7383 5461 -462
5689 6247 780
2616 7832 23
4811 531 176
2111 3594 -160
2064 5168 786
4597 7447 4
335 1215 340
145 3909 -353
6749 6999 514
7620 3764 -46
4525 4293 860
5422 7605 458
4733 7026 -77
2734 8158 -963
5764 5056 615
2575 7118 -176
2803 4866 -718
6208 2372 702
7620 7258 -785
3935 7876 -633
8353 9 -533
3004 3686 712
4742 8685 -821
7932 8043 818
6023 2835 -49
1145 1570 -998
5220 8415 113
1288 1331 -819
3917 757 -923
1706 1493 777
3008 4541 375
1711 8219 -276
1479 1919 68
3408 286 -195
3295 3312 -405
7873 2840 -538
5587 3843 756
6347 6532 -495
2624 2409 -937
1776 3797 258
5261 527 -420
1269 1874 882
5199 1804 963
6198 3914 477
1051 986 355
8141 5358 546
8060 605 643
6922 8296 677
3309 3088 385
3487 2562 105
8712 2085 185
4038 5729 424
914 3040 -754
1733 508 325
2250 7058 407
5519 7935 -279
6831 4484 903
6158 5754 456
6274 6484 -273
1919 1658 186
928 8742 70
2392 1655 -556
1875 216 -472
4147 8758 -613
1174 811 530
7220 4378 403
4126 547 -167
4388 3787 -193
7631 2339 437
5891 8394 980
6312 7895 200
3378 1105 375
6483 8254 -114
8669 8719 481
7929 410 809
565 3853 416
8593 7684 -471
5899 716 -550
2368 7235 11
4678 3344 134
5080 3944 531
4326 2738 227
4548 3979 -567
4045 898 498
4975 1030 -837
2702 5218 -776
6458 4933 -498
7481 105 376
1960 7246 706
2319 7643 728
2584 7600 78
6099 2596 -49
1652 7327 -956
4178 275 -831
6653 4938 -340
806 485 -756
2310 6968 -184
492 2768 362
1907 3102 622
1535 4898 177
2246 4043 197
2818 7160 111
5669 4950 -339
118 5234 748
1653 2784 655
1658 8209 -791
3530 1784 -505
3016 2751 606
4811 6776 244
3834 7705 -804
4390 570 591
7921 3462 -766
7272 4058 918
6012 3062 -547
3523 430 -539
1921 3949 -213
6147 7690 977
3073 788 907
6181 2711 13
23 1048 433
4709 8785 -674
1905 6660 -73
4736 6233 95
713 7582 800
6382 5737 -256
905 3194 624
5361 19 -869
1337 5437 -133
4430 1506 -566
1998 5845 865
1177 480 -316
2796 335 143
6653 6147 -887
4315 6327 -988
7903 8359 57
3282 7680 65
2786 4826 111
6796 7650 0
1380 8358 463
3210 4314 139
1057 1912 414
4128 6622 813
8005 8247 738
7133 3899 344
1234 1802 -765
8424 4575 283
5812 8746 -192
6996 7283 941
3086 1682 673
3471 472 985
7983 180 968
6057 6697 -924
7338 1254 929
1830 8561 -401
2771 396 983
3486 3568 637
2289 3721 -645
3903 1098 497
8632 3767 692
5022 3594 -857
8329 3932 131
4970 7280 80
8309 2648 151
2526 8286 -341
812 7668 873
6016 463 383
7429 6327 -187
3222 8733 440
8759 8246 358
5281 5012 724
5812 3986 -812
1567 8078 120
7039 8594 261
8265 6187 474
1328 2684 369
7791 844 673
811 4149 769
3262 4017 -957
2415 1366 -758
8734 721 -31
3246 3215 -676
3985 4352 -689
2526 8628 -941
8158 8005 -795
6350 2755 189
169 2368 806
3569 6973 528
5855 2918 44
6063 4939 160
2511 2386 -72
3269 5632 770
7052 3437 -37
6652 167 968
1005 6847 755
8196 1400 -592
661 7778 -220
5783 273 -300
3595 4181 -961
3004 1324 -360
4254 2069 248
7993 6808 278
1519 2795 -475
7663 1339 848
1462 755 426
5129 8043 183
6963 1777 992
2720 6079 435
7460 3691 717
2754 6820 212
1701 3062 231
4441 7360 343
8749 2276 -583
5755 3538 -430
4835 516 85
7415 5428 284
13 8306 -234
7687 5870 324
7991 795 -303
6780 5341 -897
407 3761 -977
7834 1158 157
3844 3548 -553
4420 1473 -630
6358 2821 -422
4593 8677 -898
3451 5850 -887
4469 7085 105
4539 5846 -976
6279 3874 735
1298 5624 -921
3714 6745 28
7721 6025 -427
772 1935 896
7262 3263 658
1408 5530 -247
8210 3224 -969
4415 2510 371
2834 2403 -223
4561 6899 -109
352 7246 418
891 8095 779
4123 3696 501
677 108 563
8345 1279 -538
6111 4006 616
6728 4831 587
6941 7687 -538
8461 6984 976
4857 1059 898
3871 7462 -26
1767 8498 924
5602 6241 -850
5035 1147 498
2094 6408 593
4751 1755 -910
2596 7995 -418
1636 7029 -615
2045 4151 -473
8455 5629 330
3390 6647 124
4009 380 -724
4722 3182 428
5341 1247 -926
6357 5544 -338
6354 1198 -744
4407 3752 -174
4867 8488 672
4597 1950 364
2824 8780 -272
7844 195 813
119 4146 433
4564 1660 -999
8746 6549 295
2674 4681 170
8022 3170 8
2414 1908 -322
8167 452 442
69 8212 -654
5268 4433 426
3682 7019 785
1149 5330 -720
4462 6544 786
7234 7163 761
6446 8495 -2
2234 2134 280
748 7820 -214
8637 1632 509
5859 993 -663
241 3677 -335
2853 2766 -415
2595 2541 -763
6292 5338 711
7790 6782 -380
2575 2692 -540
723 4599 770
4631 2046 759
5279 1265 194
4913 6960 -887
7727 2459 -852
19 4746 322
4844 1136 -699
3331 4126 -515
511 857 502
2108 6246 928
2521 6847 -613
6783 1277 -346
8151 5292 -154
7263 2927 466
1072 3405 482
2840 1825 -619
8618 4502 -416
2419 6611 -363
1448 2400 -35
5960 7735 6
3338 6618 636
2398 5181 228
1836 3151 -844
8271 5472 -519
8001 4667 -129
7788 1372 650
3168 6416 -26
380 3827 -467
8373 7259 17
8043 6611 -824
8761 3354 247
2660 4597 -990
6312 7382 336
4976 7957 896
6158 5963 -558
4889 4168 728
4933 4045 -848
784 2397 727
2401 7489 561
3487 6767 767
729 6758 -519
1617 3473 -176
5665 3461 979
2074 2533 -777
8335 8621 -808
7148 4189 214
719 2441 -247
3649 5038 -991
5176 7899 334
8751 8042 -709
2825 5888 40
2354 7090 -157
4097 6148 867
8056 5276 329
7176 4019 158
7331 1071 750
1108 6527 -495
502 1726 -303
6016 572 205
6575 4939 466
5053 7566 421
3650 8291 -826
8658 7108 -366
1329 4458 649
1485 3112 291
8019 8603 -944
3382 6502 100
4440 5328 -760
4577 8330 100
6482 2643 -329
4517 7799 764
8016 6395 -615
4680 6518 -557
5970 1419 -634
2180 8255 29
5880 4251 -64
6975 7405 198
1182 5131 -327
7536 8635 -544
4481 1290 310
3498 441 636
3568 2778 -440
1282 8137 681
6280 6450 -633
2848 1238 423
463 2903 -26
6007 8546 608
5438 6066 966
1922 4257 872
4125 6446 -483
434 7390 120
7444 4814 -1000
5831 4234 798
3903 4777 205
2383 3294 -777
354 1085 -923
7483 7489 489
2234 5743 -912
556 253 -433
3073 556 -325
4014 4005 -636
1494 850 -850
4049 1093 -24
1746 7800 -396
1552 4893 -320
1528 8376 -180
8631 3228 -184
7936 2021 99
4101 5734 -435
2848 5643 640
4392 3597 -825
8405 6612 -534
3600 2794 -858
3346 463 -230
322 8619 825
7134 7117 -548
728 2312 16
1992 4875 -266
6235 5058 -626
6738 3821 521
804 8023 144
5721 404 280
5074 8139 396
1181 1709 977
3914 8379 -480
904 2341 183
332 7538 274
8472 487 968
4388 521 -835
6152 4691 653
1713 5264 -459
1263 4554 391
421 5385 686
1594 6001 -580
1888 4094 122
6347 6976 190
388 3521 900
236 1692 88
341 7225 -340
3050 2734 -518
4796 1760 -784
8227 6933 -666
6598 7682 -241
53 3057 712
3461 2510 532
1814 7287 -730
6335 4344 -860
8308 2640 275
2334 8332 234
1127 4716 -6
7133 5438 -24
8357 4059 -857
7150 4954 -627
1446 3772 513
8427 3773 -33
3910 4031 622
1009 5589 -971
3843 1363 -498
1640 3207 -419
286 511 182
3544 5504 778
5715 2467 937
7257 8765 637
5503 639 387
7886 7428 327
4797 3278 432
1153 5769 965
8711 8017 -508
260 3259 430
6892 1426 -135
6077 7690 963
5273 2254 -625
2319 8329 -38
1630 6972 -942
1214 1938 699
6908 1762 -764
2212 4847 643
5490 6623 -399
3066 2643 -908
672 310 10
5445 8551 -877
5967 8716 48
4750 8402 123
14 890 -228
3730 6905 -734
5781 2902 770
5116 320 617
1563 4397 211
1424 6333 3
6860 1756 723
1964 2779 471
7261 4162 900
3793 963 -923
5614 6901 799
1468 799 225
4178 6351 40
2228 2162 826
5259 1540 930
2721 7225 -515
7188 3742 -591
6357 6184 -559
6492 3122 -45
1478 799 314
8112 6127 914
4418 1389 -634
4355 1075 403
8458 3294 84
5633 5000 479
7084 4623 -651
1111 4436 -26
4622 1452 860
5976 4907 643
5471 2017 150
2187 3493 399
4380 2395 -332
86 8786 327
4177 6641 997
3304 8576 487
2868 7387 161
2079 1994 563
6156 5832 403
2796 2449 -30
5180 6626 -464
4069 5742 -820
844 5621 771
2045 682 483
8151 8552 44
3172 849 204
3109 7363 627
6641 5107 -741
3149 4730 -766
5071 3676 492
3828 8647 667
6016 4868 187
3168 671 840
4463 5723 -975
6717 6905 117
2649 8014 426
2610 6176 416
7392 1407 898
8375 1605 158
726 4258 569
7138 6986 527
3109 4189 -298
8110 3675 -715
3968 6676 650
7196 2775 827
4975 1808 -97
7862 8568 651
5128 4143 197
2908 7290 198
6635 6374 78
693 1734 -939
4190 5864 730
1460 1833 918
482 8542 -473
399 3100 -427
7656 8446 392
8472 5798 -903
2367 5648 279
6064 1 402
3668 4713 596
103 5349 -257
4004 8455 -572
698 5565 951
3578 638 -788
1525 2163 502
4695 2030 -567
8173 8715 -218
4439 6221 316
7402 5553 348
7246 5024 880
2405 5920 457
1864 6887 64
3598 6595 -5
2393 5760 -656
3846 6631 277
5478 3665 -3
1089 7929 229
2292 5300 738
7637 7168 501
2722 6804 -621
2576 8723 969
2973 1882 -309
6363 7509 -302
4730 7299 -122
7067 3524 544
1971 6372 629
2905 7381 317
6355 1684 -501
1296 72 -465
8472 852 4
6363 6368 -307
3029 1533 -456
1735 3086 -463
5120 4988 547
4125 5865 475
3018 5580 -166
5436 3409 -378
7665 7910 685
8019 7648 -700
5893 2826 302
7815 2122 -45
2633 1785 102
2219 1122 462
1721 4189 680
7475 1537 -525
4166 8145 -560
8723 5827 492
7011 4863 868
4074 3564 -9
5585 5782 128
2972 3703 -218
1693 8361 -380
3885 5213 -843
8197 8294 -645
3328 4149 -997
8405 2605 603
1237 7228 -218
1352 4701 -296
1027 3114 273
2127 5424 -810
1754 1390 768
819 3716 698
6655 2788 -923
4899 2962 590
2753 5185 -98
4639 481 -579
955 516 46
7583 6301 253
4826 6608 -315
933 1200 267
1941 8076 -957
2132 3276 -993
621 3489 608
2319 3206 -10
2091 4335 823
1139 3066 -354
5382 2594 -142
7841 4393 -78
7732 4304 -18
7837 3916 983
6609 2458 -564
650 6824 332
491 6971 -745
684 138 760
780 3824 -338
2718 4912 985
5671 8433 -69
1885 6910 681
8726 6517 -934
139 146 -976
5487 904 229
2604 1937 -286
1485 4610 -478
8431 1266 -573
3640 4486 -58
3419 7037 522
2413 771 -874
6866 3384 -489
6836 6285 -513
4810 3967 476
5081 1951 -894
403 7836 361
7504 2784 -467
123 1401 57
6067 5435 590
4474 1307 -426
3757 7558 805
863 3714 -222
2452 5261 477
4676 6573 -471
6213 6886 -277
372 7888 260
3543 7079 263
8237 2057 -129
2568 3185 -776
3630 4459 213
6434 7421 -572
7084 8486 -926
2602 2785 -456
1641 3922 -515
2313 7902 -340
8249 8766 -867
8579 5433 218
7454 7301 285
5106 1372 422
6854 7151 -263
7972 7459 182
6673 8787 -94
267 6387 -619
7826 4468 -239
2797 8045 307
1110 3119 131
90 3365 760
7576 7011 -464
7531 3428 900
1256 2125 -838
2553 5059 -731
3139 4744 -433
8362 7609 171
7735 5875 -28
6978 5521 977
6975 7962 325
3947 4408 -408
4715 2826 -132
8071 3134 488
6128 2724 700
3731 2079 406
7301 1936 -458
7467 3866 -319
7927 5199 62
6938 3750 141
2716 5777 643
627 1049 -95
4341 4928 278
1450 4983 -509
6163 8555 260
3746 3294 299
6914 964 -215
2176 4464 11
1965 425 45
2492 4746 810
4156 1131 -394
5420 4423 -627
7674 2878 -250
467 5176 -683
7877 3779 -184
4199 459 510
7254 3160 769
3521 2111 941
8273 7737 -987
8415 4227 -924
1946 366 -655
6467 4747 852
7662 6337 -917
2516 5061 672
6491 5491 837
7934 443 -82
3904 6076 -86
2250 2130 192
3971 1349 73
5865 357 -630
2830 6681 268
7390 7410 -627
4523 6025 694
756 4600 83
7823 581 -800
4429 3860 824
610 4155 -876
5162 6657 -757
3175 2230 648
1382 6754 775
2113 6790 -725
2469 5282 -694
2797 5079 519
2628 8306 576
1853 1396 553
2600 2561 -796
7909 3662 211
5042 7734 651
301 8046 -877
2683 162 795
1224 1645 -974
5226 1833 426
2832 5705 -814
8419 6322 65
5610 7200 394
2754 4726 933
5502 6239 -333
4977 6665 685
2914 5731 -442
4181 8670 -826
4771 55 208
5013 152 18
1035 2269 -239
4141 6914 -896
7342 4692 -97
766 1299 591
6036 7433 -438
3035 2211 -318
552 5084 -47
5590 4386 497
3453 3406 -375
8699 7644 803
900 101 -971
5937 5688 282
6245 3798 -410
2229 4949 597
1995 590 -294
2096 1217 -293
2311 6570 494
1273 5320 398
4595 7999 -831
427 7142 -322
7326 1101 -811
8014 6367 556
5854 4691 76
5512 5240 -867
424 3529 176
7666 4988 -739
6798 3704 952
8101 8542 366
3604 4389 -944
878 6190 521
4022 2223 163
4908 1982 -340
1252 5705 25
3366 6748 793
34 1224 -753
7079 5205 168
4660 5067 -486
2256 7648 -957
1117 1886 891
6828 6903 381
2505 7887 862
7494 4745 -419
3416 862 676
7110 7552 617
7503 3855 214
4562 5394 349
6923 571 -827
8304 8397 -259
370 549 508
2214 7181 802
6735 397 94
1145 6790 -371
662 6524 -711
2327 4438 -693
492 2702 75
2993 6581 361
2195 8322 779
2596 708 344
3327 2024 -358
2642 1985 -626
3045 7867 76
6442 3352 -859
7847 5692 292
3948 6379 513
2495 6386 -413
1523 4912 812
111 8336 -842
3898 7118 -956
2129 1413 880
7285 5184 258
4452 2957 353
7655 1324 256
3916 4812 -376
7670 781 42
7066 8281 -159
2599 7359 -820
3749 3383 -636
6023 480 -252
5279 1023 -712
5360 3387 724
8097 3568 -290
478 5409 -293
1459 7094 -612
3789 5539 436
7207 6280 -937
4949 1804 312
4030 6998 394
4625 4684 -106
2870 3079 -826
7618 537 430
5145 2983 804
718 5828 443
1647 7448 880
8605 4305 391
3035 200 680
2282 2153 54
8091 2740 -298
3265 6496 677
1298 5373 -220
3651 3395 -102
1206 7430 763
6643 4541 -274
5398 3791 -120
5868 661 -174
8581 3785 -629
3482 7068 349
2131 803 506
842 311 -713
2297 305 -80
7430 1847 20
5087 5618 59
7668 1528 -4
7373 1550 37
37 1632 -345
8055 568 945
6514 4156 -384
8373 135 -176
2876 737 -932
2068 8242 -576
7985 4571 860
8179 2317 483
3252 7929 444
4997 7624 -563
7622 8360 -434
6187 7484 -151
303 7883 310
2687 1803 -465
5768 2659 -654
3832 8325 -278
1037 2111 346
2837 6294 209
1863 198 561
1209 2175 188
7754 5338 -934
4464 6708 502
5308 3105 -579
5820 6148 337
2577 7744 -710
2636 5143 701
8747 2826 -996
3906 1746 611
628 3902 534
3125 8257 -324
8348 7541 -876
1862 7921 137
7637 1692 736
8534 131 -737
5918 286 723
8219 8550 -354
6190 7368 110
7227 3821 115
8389 4689 -723
3862 2660 -165
2504 8483 -963
6864 7765 -458
2326 4852 341
2925 8117 287
4543 4012 419
2768 8689 -986
7889 3766 -882
8435 6522 -656
190 2189 794
5409 11 -604
3190 2474 758
3712 5488 441
6994 925 465
178 222 -743
