19
850 955
121 813 344
227 38 -203
106 613 396
77 429 -569
675 499 -871
144 758 -929
394 381 -795
169 15 295
658 78 741
653 286 262
320 114 58
132 41 161
736 806 -145
285 548 -771
747 197 -731
263 620 60
881 736 -871
221 818 -762
31 668 -135
504 717 580
185 360 732
483 88 45
84 208 559
312 765 687
534 503 -138
666 41 744
36 84 -172
34 500 539
440 541 790
739 445 -965
629 595 724
9 401 575
715 372 57
773 543 -821
512 515 -688
424 708 -606
674 2 -282
544 363 -752
410 695 -583
7 804 -490
262 482 203
209 723 -140
491 621 -551
31 440 916
772 832 -619
865 510 -320
320 661 -503
396 8 -534
77 200 641
729 860 139
486 655 -585
22 437 -715
483 352 852
316 521 1
170 192 -107
756 407 -530
386 725 -528
446 229 768
18 52 774
543 595 102
647 465 -410
584 645 664
747 689 -704
275 856 518
30 813 -803
460 336 81
29 461 -236
759 359 -64
677 409 333
67 116 -365
450 877 716
136 876 -802
200 291 257
21 575 -323
351 299 -868
307 423 317
554 753 9
800 457 957
107 694 -582
517 155 160
189 639 301
602 774 -858
605 530 -26
41 887 715
115 545 123
887 524 -691
620 70 -837
468 240 467
252 163 779
526 722 83
319 235 203
438 71 497
694 304 -320
183 761 916
271 890 384
154 215 -324
85 12 585
190 534 537
605 414 -168
449 842 -922
633 677 48
318 172 -301
878 583 961
525 400 754
633 209 322
195 805 409
507 44 -341
169 53 -559
78 879 -793
170 36 -749
706 868 -210
72 786 799
190 576 -956
543 561 448
402 574 -754
296 801 -104
455 808 48
89 868 148
796 385 492
419 216 -769
429 797 687
212 343 503
375 493 -784
708 838 -73
682 309 -142
678 767 777
258 806 -290
133 108 -598
874 389 277
550 546 393
559 490 -709
779 608 -396
541 282 -926
554 126 655
182 104 -390
236 9 98
640 57 226
8 328 568
337 808 796
232 438 345
842 396 240
253 223 -690
764 767 573
621 695 332
553 386 928
73 771 728
769 574 -717
74 605 659
454 611 -944
605 732 -481
335 29 563
76 78 -918
561 163 773
676 732 -194
678 737 880
353 37 -971
156 667 -158
45 441 140
832 470 209
496 315 280
292 562 264
958 869
370 627 133
226 890 691
144 561 255
642 833 644
337 4 94
303 826 -811
922 684 -437
899 124 -491
324 506 193
871 76 -841
175 893 -225
670 620 239
934 487 -322
707 198 719
545 435 221
426 399 407
560 575 -412
612 598 -936
137 347 -745
286 250 832
629 772 -265
869 686 -530
59 596 401
127 565 -627
432 7 -564
712 474 -439
484 542 -235
351 155 405
441 745 -332
642 239 180
657 270 -717
439 420 43
285 680 28
763 318 -489
865 47 -139
601 937 -572
385 185 298
55 228 682
958 144 -706
909 123 550
650 577 -932
666 672 -611
324 559 124
838 908 136
918 499 -843
597 551 893
360 50 -360
153 426 952
311 580 -754
932 884 -205
757 489 23
896 417 -699
594 931 103
876 727 24
234 697 -537
807 141 -648
906 159 59
120 173 -388
756 82 -366
35 476 -480
125 532 -263
585 49 -711
826 957 69
784 429 -16
503 873 696
292 89 -34
853 885 17
100 465 -325
412 630 767
86 656 -993
797 377 934
270 395 -779
654 569 -626
48 588 -692
546 346 -769
599 679 215
677 706 636
640 678 946
295 172 -131
181 46 653
827 673 315
64 183 151
183 292 -286
631 356 681
417 907 199
460 382 316
362 292 -458
472 265 -426
402 110 -870
323 314 -368
652 559 781
133 823 -727
17 904 598
493 793 222
545 196 -462
96 247 237
114 942 526
824 78 -747
115 236 170
400 734 600
472 665 620
707 686 220
820 464 921
161 164 496
14 389 -333
179 36 392
902 553 -365
525 242 -291
806 101 865
567 215 -798
136 349 -731
681 253 783
469 921 -854
195 647 -986
893 838 -557
143 349 867
128 199 -535
512 922 -757
170 263 264
126 490 -673
646 958 760
780 406 416
636 423 -675
864 2 362
409 353 509
931 454 -740
601 264 -981
505 714 496
36 284 72
511 258 -16
189 540 527
160 925 -394
391 498 -830
299 335 -709
750 805 -30
357 666 409
136 343 -209
1 839 -85
784 552 -393
692 157 30
117 837 -587
842 906 528
495 527 -373
211 918 -625
200 716 79
284 563 239
716 909 -319
247 658 341
55 475 440
586 251 923
566 412 -197
720 24 -998
817 480 358
835 719 535
160 462 906
588 572 -167
751 210 -830
363 689 -918
892 757 818
90 60 637
147 201 -85
744 597 -539
175 567 -184
127 332 -464
554 567 -362
454 110 -322
595 493 738
312 28 -300
900 855 44
417 450 -751
602 297 -153
875 627 387
228 656 -958
278 481 -930
670 405 -883
273 848 -653
852 912 -157
601 366 918
96 713 -952
325 842 564
216 776 -690
922 696 -323
186 371 -934
732 332 -486
192 103 -302
20 818 -698
720 256 918
596 531 596
174 136 14
798 144 -155
823 885 -389
701 184 535
524 13 -64
108 396 894
15 428 -781
908 399 -384
373 800 -346
792 751 704
767 336 -520
450 387 586
858 182 -101
885 91 -245
142 863 -115
587 578 651
566 227 172
344 415 -516
882 183 680
460 377 915
212 143 651
372 630 482
340 687 -244
956 448 -608
705 229 -492
479 10 974
836 276 -296
482 76 -851
736 411 -966
431 921 -385
244 445 -975
956 9 -220
62 357 -231
889 396 -512
760 905 692
84 921 -646
370 454 751
302 476 187
621 803 -607
471 832 -78
905 838 -95
804 195 629
630 11 186
628 101 895
4 902 737
371 206 131
429 698 567
106 662 164
808 783 34
239 423 -53
769 464 2
721 340 -276
646 858 -488
67 25 530
564 736 -373
168 761 -877
639 539 800
297 915 -339
420 217 -933
830 224 989
375 471 -870
409 936 97
929 403 -55
808 802 -316
211 815 -740
557 1 -107
875 434 -735
261 379 797
466 353 -589
326 78 54
33 653 311
101 236 148
99 44 -928
555 776 945
374 122 -759
41 314 305
844 529 683
787 371 772
379 216 -45
610 34 817
870 493 -738
258 639 936
458 267 -808
479 830 -355
242 543 910
432 555 -562
668 828 526
463 765 -977
524 853 -377
641 428 392
587 881 -20
501 612 544
281 837 -676
257 920 930
873 927 154
871 926 10
782 662 -744
802 143 941
666 482 -799
364 107 -799
672 431 506
457 694 413
224 344 -987
109 371 -877
458 231 342
364 486 541
441 299 -534
545 639 543
259 155 10
684 785 -426
880 340 -189
585 114 443
852 165 -979
853 897 780
349 534 751
836 568 -537
215 334 -117
947 521 -545
347 278 -399
470 629 131
185 435 932
791 488 116
716 633 -813
902 268 758
691 61 -380
697 20 699
232 73 -207
307 188 -213
490 380 99
69 909 280
350 741 -914
938 954 -714
420 897 -487
802 296 -569
549 843 322
523 723 -905
271 813 -405
61 48 -515
953 638 362
174 740 701
239 57 543
319 706 -668
605 335 110
826 26 -660
430 176 -481
797 935 -485
654 500 -228
316 920 -103
875 27 768
458 696 -336
646 415 143
523 547 905
628 526 -388
701 58 -552
14 100 -314
402 213 -571
877 74 -708
63 106 -227
915 349 307
401 569 826
449 659 -351
576 226 288
807 584 -405
303 283 673
924 642 542
499 614 652
314 928 -269
335 628 1000
771 481 988
15 194 -851
249 120 -291
847 166 867
205 519 973
215 812 17
627 469 584
490 500 503
575 614 393
121 429 771
880 506 -700
316 20 958
508 521 -91
415 70 125
742 696 327
613 573 500
468 675 831
826 133 -360
829 9 199
850 386 684
811 566 544
375 701 750
294 484 -795
157 380 -835
16 822 445
91 881 -754
479 250 842
531 376 714
252 352 348
1 666 348
55 354 676
752 358 -68
906 414 -444
239 688 585
938 272 -463
749 365 723
85 159 -272
498 737 -885
244 195 -964
726 412 -942
796 76 256
475 397 764
653 928 475
300 156 684
542 889 -192
188 693 -455
859 717 -162
356 664 850
255 233 892
840 820 -810
90 46 6
632 183 844
898 435 308
158 595 -769
88 939 284
554 391 130
819 532 541
711 465 773
778 733 -689
836 493 -860
753 645 -133
145 272 -34
486 148 -406
754 271 -146
62 612 -608
869 699 -985
920 462 796
496 911 -546
607 610 123
465 411 -743
892 365 796
242 230 32
393 33 392
258 143 -634
403 139 418
260 650 -52
576 95 518
3 336 428
95 509 342
702 65 -6
233 903 268
430 949 -453
48 763 870
874 766 213
464 949 613
46 790 -49
426 723 -946
506 814 -863
802 349 -99
191 680 -868
265 532 -323
918 44 -750
565 822 -141
423 792 838
778 65 -883
857 183 -909
272 702 -647
706 947 -881
757 53 699
480 284 178
806 583 -987
19 198 -493
235 884 493
923 541 -862
327 417 374
742 169 758
7 704 71
900 810 815
458 3 913
720 238 404
851 358 -279
582 840 727
174 368 -710
64 109 102
258 30 479
231 434 297
243 46 226
65 566 127
565 540 32
726 495 74
140 914 357
865 449 114
11 461 -415
385 401 985
567 64 521
869 515 -145
386 759 -774
883 43 -472
430 308 557
14 35 -236
279 699 87
946 517 -605
825 465 -567
764 225 -39
86 710 -679
625 670 877
479 659 485
826 894 -515
149 735 -170
839 720 -844
678 123 707
651 650 -108
676 465 -17
550 8 723
212 227 60
883 267 270
715 635 -542
322 73 -521
723 832 356
48 662 -876
364 280 778
222 208 637
651 331 862
533 319 817
871 260 69
594 457 -101
617 514 512
74 320 18
64 342 515
319 863 -644
731 775 -426
719 607 -812
723 356 525
450 249 -586
101 533 -74
96 506 -915
625 137 464
384 462 -867
602 561 -940
521 241 316
761 772 -609
782 377 -758
367 604 -715
405 431 789
403 855 -150
406 942 991
659 509 -908
231 548 -340
707 855 -370
822 654 833
752 147 -403
54 562 -87
895 466 55
295 439 -42
455 3 -176
1 7 -497
193 825 -51
950 168 -110
856 238 903
950 121 989
845 618 -78
677 455 210
770 64 -903
822 937 347
248 491 -6
316 392 -426
789 941 -859
516 131 73
414 200 2
624 103 -660
519 731 -67
668 605 287
259 474 -73
780 908 -837
926 657 335
609 860 -474
231 298 593
817 484 -846
525 890 -473
226 382 -331
621 935 -262
636 755 -134
633 734 521
429 868 755
811 744 44
905 863 740
3 834 628
343 465 370
367 1 -739
616 638 -359
58 13 358
239 531 472
569 527 752
746 353 196
736 95 -588
422 553 -722
84 705 43
819 97 -903
675 694 -147
83 367 308
930 814 440
233 859 985
751 720 472
824 159 -529
608 495 -173
679 763 300
864 918 157
223 216 489
102 212 94
786 646 -842
745 616 597
260 756 -332
772 488 444
397 179 -651
313 481 -403
17 453 126
523 531 -13
200 909 943
664 366 566
743 746 -192
223 222 547
482 278 320
168 162 941
794 453 -731
725 603 596
756 655 460
812 52 -973
800 282 -220
535 739 129
690 658 168
857 800 -72
579 598 852
383 293 29
309 563 -275
247 824 -358
345 494 585
915 602 187
271 125 -694
494 839 304
850 90 -558
518 459 -407
310 788 525
250 305 177
822 186 721
244 317 361
357 84 906
256 133 -813
881 491 121
816 713 6
756 921 -651
20 438 -666
691 59 672
926 222 -438
849 500 566
146 38 -943
862 420 -449
17 231 651
141 331 -723
92 799 -473
662 787 -39
698 390 997
512 395 -877
357 570 -316
811 742 -511
893 246 885
72 230 -52
615 793 -566
74 670 -889
153 503 -476
575 597 -685
502 321 395
480 264 665
406 67 -689
229 268 -337
570 27 -656
611 578 113
244 131 -388
12 831 -525
740 111 -507
645 279 -119
512 740 412
763 902 -638
344 702 260
800 915 912
323 486 602
491 797 684
835 590 572
464 748 -61
952 667 893
510 143 -574
739 615 -271
957 723 503
593 747 -299
899 839 -701
485 676 255
770 65 938
380 894 611
956 399 -107
838 918 -306
715 207 -876
323 953 -65
93 668 89
842 575 241
364 817 -648
151 276 -719
791 669 -181
701 242 -914
506 714 372
691 168 233
334 84 -144
44 192 995
186 6 -80
545 583 -10
904 792 -781
402 803 -154
629 300 -461
567 30 -56
913 886 893
819 409 -913
691 512 -988
44 364 468
81 466 -255
496 486 -429
224 50 560
120 682 -814
512 102 885
859 472 525
615 391 -29
643 942 -434
771 956 459
537 465 -323
609 732 204
831 206 -517
307 48 971
239 153 -5
244 306 -246
760 313 -298
317 571 566
280 341 -152
522 943 385
518 491 616
532 85 -577
776 155 -41
313 534 -161
455 866 -932
150 189 -113
217 711 947
529 441 191
834 894 414
888 852 -20
728 752 -862
687 850 210
883 757 -191
803 727 -78
4 170 -136
274 128 901
560 534 -917
321 393 -267
45 33 798
404 554 -902
780 265 953
271 595 -848
623 910 963
188 467 -62
325 81 342
449 501 338
909 846 -778
650 219 811
683 880 907
296 21 986
118 5 -747
579 460 -982
187 505 898
702 266 -443
140 894 -753
466 902 -645
367 618 978
97 356 -995
712 127 97
152 643 -382
336 733 89
315 734 -949
301 340 -6
632 69 -262
553 135 55
488 155 228
131 588 245
558 781 697
580 5 -15
767 590 418
122 179 -160
885 659 -514
901 563 538
427 433 128
859 533 462
640 665 -808
24 27 485
752 379 921
149 241 -889
605 842 -22
486 749 -902
945 783 374
736 377 -559
624 698 -743
174 585 905
255 269 -509
305 480 99
702 278 -128
809 174 333
10 676 -665
385 957 472
199 168 -941
917 111 796
207 495 -517
784 556 -646
92 709 -929
414 249 -28
171 331 -268
398 635 260
331 144 -751
143 659 -248
361 287 -512
619 866 739
186 116 -956
349 580 194
609 700 -343
569 150 559
518 868 -22
384 835 662
922 5 -431
345 301 -436
703 806 -241
845 45 122
285 914 -930
685 671 -273
253 119 272
258 219 -539
852 737 82
689 323 -742
59 56 404
348 493 -750
507 504 -619
547 858 627
782 740 751
291 253 -822
617 514 -481
825 339 991
858 364 148
618 435 391
732 399 -872
262 425 -605
911 44 352
613 379 -860
685 798 -997
353 642 -34
294 221 335
248 769 -488
370 148 -410
346 524 381
355 849 -904
332 401 -517
9 681 999
926 252 -935
616 310 969
1 440 508
358 33 -105
428 778 6
911 630 576
863 787 -500
241 110 323
563 499 -940
71 671 786
952 632 22
597 889 -581
880 80 -326
528 221 681
824 786 -362
233 798 92
456 852 644
581 601 898
41 581 918
361 462 -271
727 246 385
864 895
864 797 820
184 785 108
846 156 -623
148 607 770
812 848 -522
571 795 965
482 444 762
587 34 -956
662 819 589
387 786 -269
718 221 822
822 584 -962
74 441 363
70 672 -562
262 85 901
506 858 -957
756 39 -42
607 801 184
69 333 -471
624 645 9
665 123 699
406 512 234
741 460 -672
499 812 381
134 402 924
479 726 -524
69 684 87
498 7 412
461 117 490
81 693 565
433 635 -836
151 179 703
172 475 483
644 559 -914
479 254 859
55 56 -100
40 58 278
479 625 881
259 118 -241
398 317 -87
812 555 120
249 466 -587
487 468 411
278 644 898
190 429 -808
606 310 62
320 701 31
109 622 -825
516 218 -332
850 213 90
711 656 -997
719 705 -945
598 749 220
205 112 -289
814 762 959
168 734 -622
338 843 -350
750 467 -990
695 610 -658
337 480 -942
178 745 197
107 251 64
510 295 512
145 75 301
506 232 -236
297 210 176
836 573 -732
395 33 820
402 807 -887
392 508 -960
749 288 -333
704 755 -248
502 274 -98
104 175 -910
351 99 905
399 296 -688
693 500 673
293 781 -787
850 133 899
187 51 142
702 421 698
420 500 286
803 769 -912
359 864 99
412 741 -251
50 669 -775
659 259 147
19 246 -993
35 38 312
395 97 -74
622 3 143
225 704 -493
506 421 23
316 808 -736
605 226 157
223 713 191
28 87 -927
690 608 -726
31 80 -195
811 817 308
220 762 -140
193 766 50
8 680 -277
160 182 -92
557 530 75
522 169 224
574 357 867
746 543 740
614 347 -966
154 108 694
261 647 103
566 218 -688
337 122 -618
648 25 780
541 340 19
241 43 -127
74 420 -851
761 177 -162
265 114 468
798 570 -454
265 278 -547
444 203 86
7 179 897
832 856 -313
817 751 -936
750 833 623
219 240 -68
511 437 -778
607 293 502
139 549 172
408 438 592
580 449 717
702 341 -802
605 429 32
58 769 224
302 832 977
219 150 682
821 610 701
402 215 -404
78 781 -30
683 15 -370
836 687 332
761 325 -735
151 608 87
275 621 -30
585 290 -388
539 838 -739
610 34 -927
421 832 334
4 389 182
687 754 177
681 862 921
627 752 -388
205 75 -62
686 731 -89
517 809 208
358 123 -316
801 247 -642
627 280 -806
365 307 701
175 365 -678
864 457 -556
589 861 593
727 855 -610
358 186 809
701 434 -186
563 2 -12
587 642 23
819 244 358
184 234 63
137 453 479
428 122 -387
130 350 685
304 340 597
322 225 379
663 101 790
684 79 -152
512 400 774
424 802 846
387 526 -38
205 157 954
612 527 -301
186 633 62
596 560 -81
519 280 -155
663 548 16
214 365 -183
89 847 927
782 25 970
209 124 97
387 826 -978
288 821 -547
829 764 -573
857 517 274
504 108 -827
859 502 -997
53 804 -962
259 518 -251
273 281 -551
307 713 68
590 406 903
839 454 455
127 673 -876
499 80 -828
245 25 -57
415 489 -563
707 554 -393
234 205 -418
359 389 -660
699 39 -691
501 179 -212
847 647 18
452 519 -35
682 403 2
757 645 248
313 444 793
349 378 485
741 2 -360
650 137 93
450 53 754
797 817 326
397 271 953
44 566 996
358 771 -143
141 473 -54
515 141 85
661 572 902
558 705 -472
861 586 -900
603 143 195
814 788 776
336 758 941
44 573 921
337 560 -883
435 424 637
263 861 275
442 819 -809
836 405 -563
348 139 931
857 289 -461
707 552 785
826 293 354
427 572 379
233 797 -605
120 630 777
468 378 -306
168 392 -746
84 591 421
600 132 -923
776 160 -316
219 595 91
857 450 949
455 394 -454
314 834 642
778 216 -553
487 690 -285
667 456 -101
721 574 -531
501 107 636
76 224 -665
411 104 51
613 620 272
350 583 882
106 417 738
625 603 -222
641 419 581
731 76 35
518 359 -542
73 363 -542
666 448 809
371 604 -794
160 450 -31
648 168 828
237 223 585
39 168 913
331 543 978
343 131 -765
799 231 173
758 287 -729
263 56 802
852 586 891
845 562 -402
713 500 385
467 571 -825
29 664 122
685 113 -338
255 338 508
75 634 144
522 121 -136
150 283 -903
26 680 973
588 187 355
302 395 891
72 269 186
827 716 982
624 176 769
688 852 -192
173 103 750
578 618 -668
643 231 533
275 270 -527
493 326 -847
751 508 -328
156 41 919
103 678 880
805 811 -972
475 654 251
815 554 -390
152 155 279
713 22 508
579 297 135
328 857 205
843 795 831
53 647 -546
672 109 -256
762 725 -819
766 276 -333
411 77 -933
270 704 -973
355 204 -444
85 646 -569
830 774 716
198 167 -911
140 193 -619
37 808 62
491 861 884
454 259 -910
666 392 204
855 160 20
621 138 608
223 840 254
276 188 -567
4 356 497
506 355 103
376 553 594
423 121 -164
653 759 127
841 154 -141
589 545 687
663 61 431
754 178 356
331 661 -219
49 279 -505
63 382 267
845 638 -840
828 76 -752
704 730 364
293 256 -268
207 165 23
185 561 -164
123 597 -145
219 635 -213
69 386 194
531 79 -64
260 843 379
226 580 -581
736 501 508
641 253 347
791 460 -10
437 655 360
559 763 -467
661 698 -280
200 128 -490
489 444 702
126 746 -973
835 611 -462
214 735 430
33 372 680
365 543 882
786 97 666
49 687 -88
251 98 356
120 202 620
546 591 18
734 23 -857
320 355 -21
507 124 451
570 837 814
472 132 -992
279 339 -281
523 149 605
131 134 941
620 409 548
2 212 88
93 220 751
179 176 169
144 287 86
666 755 -749
224 109 34
144 575 968
317 843 -353
374 456 747
277 366 713
748 475 -23
271 536 954
228 174 -526
853 831 462
761 274 448
703 850 732
173 541 -368
253 296 656
748 727 782
844 851 711
557 346 -220
40 77 -864
233 419 700
3 765 737
586 53 -883
542 224 484
83 8 516
667 298 -511
186 862 -698
10 854 714
613 642 637
348 241 537
353 242 -501
500 698 92
751 610 850
126 741 -52
193 83 -377
71 792 245
845 226 -936
851 471 -688
567 67 269
172 518 238
407 388 916
232 698 744
863 169 -593
815 757 -190
430 720 328
585 732 -962
858 827 871
57 200 -562
116 369 785
29 248 -603
454 852 871
813 189 505
119 224 643
67 96 342
701 547 146
424 501 -492
329 98 823
426 169 -444
416 668 443
498 21 -523
437 187 -865
427 624 831
308 83 -886
32 606 191
74 710 882
519 21 851
715 663 879
843 607 988
662 802 473
542 320 -316
149 727 483
308 608 992
642 491 510
611 708 188
530 38 -31
773 700 -818
706 469 257
595 545 -755
54 229 -228
733 580 253
397 39 -743
649 456 -666
40 427 -400
518 392 752
639 657 955
687 57 -104
115 483 604
495 493 939
222 841 -943
606 202 724
74 138 -671
276 527 -933
85 359 980
768 378 391
744 558 906
257 791 -394
847 294 -602
207 606 891
721 737 -673
551 22 -870
329 31 274
75 858 860
67 373 -145
583 52 953
539 768 -896
404 238 918
328 701 570
464 206 920
371 645 -650
365 115 -958
411 372 -336
355 116 -232
113 481 447
303 389 775
35 237 -81
118 788 -60
669 508 -619
239 540 379
138 605 -549
680 573 -141
351 158 -292
108 728 942
225 489 293
90 328 -177
351 73 923
278 825 407
571 212 -618
329 834 -879
48 700 -34
228 694 -300
656 283 -658
735 479 658
583 84 638
37 356 -951
157 414 514
136 862 -413
193 792 759
820 840 -942
